Date,Customer_ID,Order_ID,User_Name,User_Email,Phone_Number,City,Product Name,Region,State,Rating,Brand,Product_Category,Product_ID,Revenue,Net_Profit,Units_Sold,Unit_Price,Discount_Percent
7/6/2026,CUST100695,ORD200695,Aarav,aarav695@gmail.com,9169210000,Chandigarh,Perfume,South,Punjab,3,The Body Shop,Accessories,P100695,114817.13,10522.97,248,3575.56,16.32
8/6/2026,CUST100696,ORD200696,Akshay,akshay696@gmail.com,9192000000,Nagpur,Body Lotion,North,Maharashtra,3,Lakme,Fashion,P100696,197412.02,39901.36,69,345.18,3.89
9/6/2026,CUST100697,ORD200697,Neha,neha697@gmail.com,9193080000,Lucknow,Face Mask,West,Uttar Pradesh,3,The Body Shop,Beauty,P100697,165346.82,30737.92,120,440.04,24.87
10/6/2026,CUST100698,ORD200698,Vivaan,vivaan698@gmail.com,9161670000,Pune,Hair Oil,West,Maharashtra,4,MAC,Fashion,P100698,53674.98,32899.56,67,4033.13,7.41
11/6/2026,CUST100699,ORD200699,Diya,diya699@gmail.com,9195800000,Jaipur,Face Wash,West,Rajasthan,3,MAC,Beauty,P100699,145425.55,1151.95,61,4064.26,40.58
12/6/2026,CUST100700,ORD200700,Aditya,aditya700@gmail.com,9188470000,Lucknow,Perfume,South,Uttar Pradesh,2,Huda Beauty,Fashion,P100700,43645.77,2477.51,444,1301.99,21.03
6/13/2026,CUST100701,ORD200701,Aarav,aarav701@gmail.com,9185930000,Coimbatore,Perfume,East,Tamil Nadu,5,Maybelline,Accessories,P100701,156686.94,28533.32,327,3114.62,38.25
6/14/2026,CUST100702,ORD200702,Arjun,arjun702@gmail.com,9162600000,Indore,Face Mask,East,Madhya Pradesh,3,L'Oreal,Accessories,P100702,30363.97,7754.13,408,2271.58,47.72
6/15/2026,CUST100703,ORD200703,Shreya,shreya703@gmail.com,9195790000,Nagpur,Lip Balm,North,Maharashtra,3,L'Oreal,Fashion,P100703,95237.21,17083.65,191,3200.21,42.47
6/16/2026,CUST100704,ORD200704,Sneha,sneha704@gmail.com,9172750000,Indore,Perfume,East,Madhya Pradesh,4,The Body Shop,Beauty,P100704,158330.63,7448.25,470,4328.11,47.57
6/17/2026,CUST100705,ORD200705,Meera,meera705@gmail.com,9180530000,Chandigarh,Shaving Cream,West,Punjab,3,Maybelline,Wellness,P100705,56742.43,7165.17,493,491.3,28.4
6/18/2026,CUST100706,ORD200706,Rahul,rahul706@gmail.com,9182860000,Patna,Toner,North,Bihar,2,The Body Shop,Accessories,P100706,167586.71,4452.17,189,3912.12,8.27
6/19/2026,CUST100707,ORD200707,Akshay,akshay707@gmail.com,9197040000,Hyderabad,Shampoo,East,Telangana,5,Lakme,Accessories,P100707,129185.99,23810.98,151,2515.84,46.77
6/20/2026,CUST100708,ORD200708,Akshay,akshay708@gmail.com,9165890000,Lucknow,Moisturizer,East,Uttar Pradesh,5,Nykaa Cosmetics,Haircare,P100708,80106.94,29598.12,286,2864.22,43.43
6/21/2026,CUST100709,ORD200709,Vikram,vikram709@gmail.com,9161240000,Hyderabad,Conditioner,North,Telangana,4,Minimalist,Wellness,P100709,85259.93,2368.1,444,3304.26,43.22
6/22/2026,CUST100710,ORD200710,Rohan,rohan710@gmail.com,9177190000,Bangalore,Toner,South,Karnataka,5,Lakme,Fashion,P100710,185272.32,11094.52,402,4620.85,34.66
6/23/2026,CUST100711,ORD200711,Ananya,ananya711@gmail.com,9178770000,Bangalore,Body Lotion,North,Karnataka,3,Maybelline,Beauty,P100711,44340.41,26368.9,96,377.93,31.25
6/24/2026,CUST100712,ORD200712,Vivaan,vivaan712@gmail.com,9171380000,Hyderabad,Face Wash,South,Telangana,5,Maybelline,Haircare,P100712,138979.16,15753.41,312,244.43,0.74
6/25/2026,CUST100713,ORD200713,Sanya,sanya713@gmail.com,9173310000,Delhi,Body Wash,West,Delhi,3,Nykaa Cosmetics,Fashion,P100713,141751.55,28216.17,309,973.48,37.4
6/26/2026,CUST100714,ORD200714,Sneha,sneha714@gmail.com,9168620000,Indore,Lip Balm,South,Madhya Pradesh,5,The Body Shop,Skincare,P100714,184567.49,30393.21,263,4933.59,4.58
6/27/2026,CUST100715,ORD200715,Rohan,rohan715@gmail.com,9164770000,Delhi,Toner,North,Delhi,3,Huda Beauty,Accessories,P100715,142919.69,1388.53,97,3603.87,12.99
6/28/2026,CUST100716,ORD200716,Akshay,akshay716@gmail.com,9169860000,Jaipur,Perfume,West,Rajasthan,5,Huda Beauty,Skincare,P100716,117309.02,15296.31,453,3111.74,27.57
6/29/2026,CUST100717,ORD200717,Ishita,ishita717@gmail.com,9163750000,Lucknow,Conditioner,North,Uttar Pradesh,2,Nykaa Cosmetics,Accessories,P100717,180601.99,29192.64,113,330.49,22.59
6/30/2026,CUST100718,ORD200718,Sanya,sanya718@gmail.com,9180410000,Coimbatore,Body Lotion,North,Tamil Nadu,5,Huda Beauty,Accessories,P100718,165997.27,15198.8,476,4407.64,0.79
1/7/2026,CUST100719,ORD200719,Akshay,akshay719@gmail.com,9183550000,Mumbai,Body Lotion,South,Maharashtra,4,L'Oreal,Skincare,P100719,143638.51,332.74,125,4082.51,41.2
2/7/2026,CUST100720,ORD200720,Sanya,sanya720@gmail.com,9181050000,Hyderabad,Hand Sanitizer,South,Telangana,4,Huda Beauty,Skincare,P100720,7483.1,13518.49,456,3357.52,43.94
3/7/2026,CUST100721,ORD200721,Harshita,harshita721@gmail.com,9167310000,Delhi,Hair Oil,South,Delhi,2,Huda Beauty,Fashion,P100721,75330.56,34918.84,463,1761.74,34.09
4/7/2026,CUST100722,ORD200722,Rohan,rohan722@gmail.com,9182360000,Bangalore,Toner,West,Karnataka,4,Huda Beauty,Haircare,P100722,126746.04,38082.36,436,445.47,27.05
5/7/2026,CUST100723,ORD200723,Ishita,ishita723@gmail.com,9179080000,Ahmedabad,Shaving Cream,South,Gujarat,5,L'Oreal,Haircare,P100723,104927.85,22464.61,132,2942.19,48.04
6/7/2026,CUST100724,ORD200724,Vivaan,vivaan724@gmail.com,9179140000,Mumbai,Toner,West,Maharashtra,4,The Body Shop,Skincare,P100724,64544.35,12323.77,418,3626.5,6
7/7/2026,CUST100725,ORD200725,Ananya,ananya725@gmail.com,9191080000,Bangalore,Lip Balm,North,Karnataka,4,Huda Beauty,Fashion,P100725,29740.36,18695.96,453,561.78,36.9
8/7/2026,CUST100726,ORD200726,Harshita,harshita726@gmail.com,9173250000,Mumbai,Face Wash,North,Maharashtra,5,MAC,Haircare,P100726,111046.32,9524.52,417,3205.46,6.42
9/7/2026,CUST100727,ORD200727,Amit,amit727@gmail.com,9164940000,Coimbatore,Toner,South,Tamil Nadu,5,L'Oreal,Fashion,P100727,57897.6,6808.22,121,1503.19,19.09
10/7/2026,CUST100728,ORD200728,Rohan,rohan728@gmail.com,9163700000,Bangalore,Hand Sanitizer,East,Karnataka,5,Nykaa Cosmetics,Fashion,P100728,47367.1,19792.06,197,3844.8,29.27
11/7/2026,CUST100729,ORD200729,Arjun,arjun729@gmail.com,9169280000,Delhi,Shampoo,North,Delhi,5,Lakme,Accessories,P100729,80392.69,29493.69,294,2744.12,36.85
12/7/2026,CUST100730,ORD200730,Shreya,shreya730@gmail.com,9199490000,Ahmedabad,Perfume,East,Gujarat,3,Nykaa Cosmetics,Haircare,P100730,157312.8,8976.35,482,732.28,0.19
7/13/2026,CUST100731,ORD200731,Vivaan,vivaan731@gmail.com,9198850000,Pune,Face Mask,East,Maharashtra,5,Lakme,Haircare,P100731,98082.85,36390.54,122,2679.95,13.03
7/14/2026,CUST100732,ORD200732,Aarav,aarav732@gmail.com,9173160000,Chennai,Serum,East,Tamil Nadu,3,Minimalist,Accessories,P100732,44081.95,6812.28,282,2039.11,26.91
7/15/2026,CUST100733,ORD200733,Aarav,aarav733@gmail.com,9192500000,Jaipur,Aftershave,South,Rajasthan,4,Nykaa Cosmetics,Skincare,P100733,24263.73,22380.62,385,983.74,26.64
7/16/2026,CUST100734,ORD200734,Sneha,sneha734@gmail.com,9197710000,Patna,Body Wash,West,Bihar,5,MAC,Accessories,P100734,100298.47,31077.69,260,4223.43,31.88
7/17/2026,CUST100735,ORD200735,Vivaan,vivaan735@gmail.com,9177920000,Hyderabad,Lip Balm,North,Telangana,4,Lakme,Haircare,P100735,159078.91,8614.2,39,154.04,15.19
7/18/2026,CUST100736,ORD200736,Arjun,arjun736@gmail.com,9192220000,Coimbatore,Shaving Cream,East,Tamil Nadu,4,Lakme,Haircare,P100736,130910.79,11928.13,54,1629.43,27.03
7/19/2026,CUST100737,ORD200737,Harshita,harshita737@gmail.com,9197840000,Chandigarh,Deodorant,West,Punjab,5,Maybelline,Skincare,P100737,47197.63,2154.22,474,161.72,9.49
7/20/2026,CUST100738,ORD200738,Akshay,akshay738@gmail.com,9194170000,Jaipur,Lip Balm,South,Rajasthan,5,Lakme,Accessories,P100738,87904.61,37763.54,161,570.43,9.34
7/21/2026,CUST100739,ORD200739,Sneha,sneha739@gmail.com,9165030000,Patna,Aftershave,North,Bihar,5,Lakme,Beauty,P100739,171190.84,19530.19,289,1555.77,28.83
7/22/2026,CUST100740,ORD200740,Akshay,akshay740@gmail.com,9170660000,Lucknow,Serum,West,Uttar Pradesh,3,Maybelline,Beauty,P100740,36353.53,2665.82,200,365.93,34.27
7/23/2026,CUST100741,ORD200741,Diya,diya741@gmail.com,9189680000,Nagpur,Hair Oil,South,Maharashtra,4,Huda Beauty,Skincare,P100741,106884.03,33222.06,276,3023.49,6.02
7/24/2026,CUST100742,ORD200742,Aarav,aarav742@gmail.com,9173360000,Bangalore,Serum,North,Karnataka,5,Huda Beauty,Accessories,P100742,71890.07,22816.83,16,525.63,6.14
7/25/2026,CUST100743,ORD200743,Ananya,ananya743@gmail.com,9183230000,Patna,Face Mask,North,Bihar,2,Maybelline,Accessories,P100743,25711.77,2305.86,405,3538.4,28.27
7/26/2026,CUST100744,ORD200744,Priya,priya744@gmail.com,9191100000,Coimbatore,Face Cream,South,Tamil Nadu,5,L'Oreal,Fashion,P100744,10930.88,18090.77,173,357.95,13.5
7/27/2026,CUST100745,ORD200745,Vivaan,vivaan745@gmail.com,9199370000,Indore,Face Mask,East,Madhya Pradesh,5,Minimalist,Haircare,P100745,111618.41,17432.68,248,390.61,19.62
7/28/2026,CUST100746,ORD200746,Sanya,sanya746@gmail.com,9188040000,Mumbai,Face Mask,North,Maharashtra,5,Lakme,Wellness,P100746,5129.03,5928.66,383,1596.1,20.04
7/29/2026,CUST100747,ORD200747,Meera,meera747@gmail.com,9190350000,Indore,Lip Balm,North,Madhya Pradesh,3,Lakme,Skincare,P100747,21585.78,16872.88,218,4493.2,8.93
7/30/2026,CUST100748,ORD200748,Kavya,kavya748@gmail.com,9188880000,Coimbatore,Sunscreen,East,Tamil Nadu,5,Maybelline,Wellness,P100748,70165.29,11384,87,3242.83,0.07
7/31/2026,CUST100749,ORD200749,Priya,priya749@gmail.com,9190030000,Nagpur,Body Lotion,West,Maharashtra,4,Maybelline,Wellness,P100749,9660.52,28027.68,82,3873.64,42.66
1/8/2026,CUST100750,ORD200750,Shreya,shreya750@gmail.com,9193250000,Chandigarh,Hair Oil,North,Punjab,5,L'Oreal,Skincare,P100750,80688.6,319.13,62,793.61,35.75
2/8/2026,CUST100751,ORD200751,Priya,priya751@gmail.com,9169960000,Lucknow,Conditioner,West,Uttar Pradesh,2,MAC,Accessories,P100751,26942.64,4344.4,287,4187.21,34.53
3/8/2026,CUST100752,ORD200752,Shreya,shreya752@gmail.com,9196900000,Mumbai,Conditioner,East,Maharashtra,5,Huda Beauty,Skincare,P100752,70624.75,36754.09,42,139.92,27.33
4/8/2026,CUST100753,ORD200753,Ananya,ananya753@gmail.com,9168270000,Hyderabad,Conditioner,North,Telangana,5,Nykaa Cosmetics,Wellness,P100753,158440.78,17390,12,1143.98,35.05
5/8/2026,CUST100754,ORD200754,Sanya,sanya754@gmail.com,9193030000,Jaipur,Hair Oil,East,Rajasthan,4,MAC,Haircare,P100754,125646.5,7129.66,321,3118.85,46.78
6/8/2026,CUST100755,ORD200755,Vivaan,vivaan755@gmail.com,9182490000,Jaipur,Toothpaste,North,Rajasthan,3,The Body Shop,Haircare,P100755,89634.81,31749.73,234,1938.71,33.28
7/8/2026,CUST100756,ORD200756,Meera,meera756@gmail.com,9162750000,Bangalore,Hair Oil,North,Karnataka,5,Huda Beauty,Haircare,P100756,19274.83,34078.54,329,4922.55,13.25
8/8/2026,CUST100757,ORD200757,Meera,meera757@gmail.com,9182510000,Kolkata,Conditioner,North,West Bengal,4,Lakme,Accessories,P100757,124210.78,8527.44,131,248.66,28.53
9/8/2026,CUST100758,ORD200758,Shreya,shreya758@gmail.com,9199110000,Chandigarh,Toothpaste,East,Punjab,1,The Body Shop,Beauty,P100758,33578.22,28572.64,115,4993.13,22.12
10/8/2026,CUST100759,ORD200759,Diya,diya759@gmail.com,9189740000,Nagpur,Body Lotion,North,Maharashtra,3,MAC,Skincare,P100759,16240.68,24643.91,218,3155.78,27.82
11/8/2026,CUST100760,ORD200760,Rohan,rohan760@gmail.com,9190640000,Pune,Hair Oil,West,Maharashtra,5,Maybelline,Haircare,P100760,133135.21,29827.76,137,2837.66,25.88
12/8/2026,CUST100761,ORD200761,Vivaan,vivaan761@gmail.com,9184790000,Ahmedabad,Face Wash,South,Gujarat,4,L'Oreal,Skincare,P100761,182499.92,31537.15,106,391.61,42.94
8/13/2026,CUST100762,ORD200762,Vikram,vikram762@gmail.com,9167510000,Coimbatore,Hair Oil,South,Tamil Nadu,4,Huda Beauty,Haircare,P100762,92658.09,26471.34,179,1439.31,32.59
8/14/2026,CUST100763,ORD200763,Arjun,arjun763@gmail.com,9179920000,Coimbatore,Moisturizer,South,Tamil Nadu,3,L'Oreal,Accessories,P100763,9158.19,38253.06,16,4630.85,9.44
8/15/2026,CUST100764,ORD200764,Aarav,aarav764@gmail.com,9185530000,Jaipur,Face Cream,West,Rajasthan,4,The Body Shop,Beauty,P100764,176179.25,34582.63,472,1835.81,3.15
8/16/2026,CUST100765,ORD200765,Sanya,sanya765@gmail.com,9166950000,Mumbai,Serum,North,Maharashtra,3,Huda Beauty,Beauty,P100765,14327.78,9235.96,242,3342.1,21.22
8/17/2026,CUST100766,ORD200766,Sanya,sanya766@gmail.com,9186690000,Coimbatore,Deodorant,East,Tamil Nadu,1,Minimalist,Haircare,P100766,173635.14,36551.28,334,4997.53,0.78
8/18/2026,CUST100767,ORD200767,Sneha,sneha767@gmail.com,9163280000,Patna,Shaving Cream,East,Bihar,4,Minimalist,Accessories,P100767,78972.06,14447.93,381,1389.04,15.91
8/19/2026,CUST100768,ORD200768,Sanya,sanya768@gmail.com,9195080000,Chandigarh,Perfume,North,Punjab,4,MAC,Fashion,P100768,73713.51,29089.02,387,2922.8,18.4
8/20/2026,CUST100769,ORD200769,Arjun,arjun769@gmail.com,9179150000,Mumbai,Toner,West,Maharashtra,1,Lakme,Skincare,P100769,109016.68,33935.61,226,3512.55,18.78
8/21/2026,CUST100770,ORD200770,Kavya,kavya770@gmail.com,9183840000,Mumbai,Deodorant,South,Maharashtra,3,Minimalist,Skincare,P100770,191459.88,17511.18,481,906.67,48.97
8/22/2026,CUST100771,ORD200771,Meera,meera771@gmail.com,9184810000,Chennai,Face Cream,West,Tamil Nadu,5,Minimalist,Wellness,P100771,179849.37,2155.19,242,828.5,15.2
8/23/2026,CUST100772,ORD200772,Sanya,sanya772@gmail.com,9162600000,Indore,Serum,West,Madhya Pradesh,5,Nykaa Cosmetics,Accessories,P100772,94595.69,37991.49,408,2335.91,13.26
8/24/2026,CUST100773,ORD200773,Meera,meera773@gmail.com,9167960000,Kolkata,Toothpaste,East,West Bengal,4,L'Oreal,Wellness,P100773,139468.82,2991.95,457,1990.48,6.47
8/25/2026,CUST100774,ORD200774,Ananya,ananya774@gmail.com,9195430000,Coimbatore,Hand Sanitizer,North,Tamil Nadu,5,L'Oreal,Haircare,P100774,116505.42,13989.57,141,3599.66,25.55
8/26/2026,CUST100775,ORD200775,Diya,diya775@gmail.com,9196320000,Kolkata,Body Lotion,East,West Bengal,5,Minimalist,Wellness,P100775,138998.85,23898.25,386,440.59,7.68
8/27/2026,CUST100776,ORD200776,Sanya,sanya776@gmail.com,9160570000,Chandigarh,Aftershave,South,Punjab,4,Nykaa Cosmetics,Beauty,P100776,166036.16,4789.71,199,4863.62,30.81
8/28/2026,CUST100777,ORD200777,Rahul,rahul777@gmail.com,9171980000,Mumbai,Hair Oil,South,Maharashtra,4,L'Oreal,Skincare,P100777,7864.27,33544.43,112,169.96,7.76
8/29/2026,CUST100778,ORD200778,Harshita,harshita778@gmail.com,9175300000,Ahmedabad,Moisturizer,East,Gujarat,4,L'Oreal,Wellness,P100778,65826.21,8216.54,127,3046.45,28.83
8/30/2026,CUST100779,ORD200779,Kavya,kavya779@gmail.com,9187980000,Jaipur,Perfume,North,Rajasthan,1,Huda Beauty,Beauty,P100779,191906.49,39441.55,21,2856.9,41.31
8/31/2026,CUST100780,ORD200780,Neha,neha780@gmail.com,9166250000,Pune,Face Cream,North,Maharashtra,4,Huda Beauty,Accessories,P100780,189917.93,36665.69,147,760.11,2.13
1/9/2026,CUST100781,ORD200781,Sanya,sanya781@gmail.com,9161440000,Mumbai,Soap,West,Maharashtra,3,Nykaa Cosmetics,Wellness,P100781,3232.96,24221.79,89,839.49,20.99
2/9/2026,CUST100782,ORD200782,Amit,amit782@gmail.com,9170820000,Bangalore,Face Cream,West,Karnataka,2,The Body Shop,Haircare,P100782,41086.59,26434.4,303,3984.12,23.05
3/9/2026,CUST100783,ORD200783,Harshita,harshita783@gmail.com,9171590000,Ahmedabad,Soap,East,Gujarat,4,Lakme,Haircare,P100783,198760.24,21390.9,406,4449.06,39.55
4/9/2026,CUST100784,ORD200784,Vivaan,vivaan784@gmail.com,9174550000,Hyderabad,Lip Balm,South,Telangana,2,MAC,Haircare,P100784,99072.19,15705.05,203,1486.78,23.4
5/9/2026,CUST100785,ORD200785,Rahul,rahul785@gmail.com,9168440000,Coimbatore,Body Wash,North,Tamil Nadu,4,Minimalist,Skincare,P100785,115000.33,14133.15,417,2246.02,28.38
6/9/2026,CUST100786,ORD200786,Vivaan,vivaan786@gmail.com,9185550000,Lucknow,Hair Oil,East,Uttar Pradesh,5,Minimalist,Wellness,P100786,34117.62,35677.03,416,1839.48,39.56
7/9/2026,CUST100787,ORD200787,Rahul,rahul787@gmail.com,9163460000,Delhi,Toothpaste,East,Delhi,4,MAC,Accessories,P100787,178972.79,23107.13,448,455.48,27.99
8/9/2026,CUST100788,ORD200788,Diya,diya788@gmail.com,9189110000,Kolkata,Toothpaste,South,West Bengal,4,Minimalist,Wellness,P100788,47021.6,32949.42,85,3398.7,17.91
9/9/2026,CUST100789,ORD200789,Kavya,kavya789@gmail.com,9196710000,Mumbai,Body Wash,West,Maharashtra,4,Minimalist,Skincare,P100789,38739.88,20611.43,167,4143.45,4.29
10/9/2026,CUST100790,ORD200790,Sanya,sanya790@gmail.com,9177980000,Chennai,Moisturizer,South,Tamil Nadu,4,The Body Shop,Beauty,P100790,46396.36,12350.29,384,1593.91,36.5
11/9/2026,CUST100791,ORD200791,Rohan,rohan791@gmail.com,9186320000,Chandigarh,Serum,West,Punjab,3,L'Oreal,Skincare,P100791,184004.72,3761.2,468,4951.86,43.56
12/9/2026,CUST100792,ORD200792,Ishita,ishita792@gmail.com,9183140000,Patna,Soap,West,Bihar,5,Lakme,Haircare,P100792,140866.49,13015.5,72,471.67,48.5
9/13/2026,CUST100793,ORD200793,Priya,priya793@gmail.com,9188680000,Nagpur,Body Lotion,North,Maharashtra,3,Minimalist,Beauty,P100793,153950.68,35216.69,298,3342.77,46.33
9/14/2026,CUST100794,ORD200794,Kavya,kavya794@gmail.com,9163950000,Delhi,Face Wash,North,Delhi,4,Nykaa Cosmetics,Haircare,P100794,76030.24,28507.25,485,2296.32,39.87
9/15/2026,CUST100795,ORD200795,Aarav,aarav795@gmail.com,9165690000,Mumbai,Perfume,West,Maharashtra,2,The Body Shop,Fashion,P100795,181926.23,31454.61,9,2288.35,32.17
9/16/2026,CUST100796,ORD200796,Ishita,ishita796@gmail.com,9177970000,Hyderabad,Deodorant,West,Telangana,5,Minimalist,Skincare,P100796,158092.18,30960.03,281,2342.46,39.07
9/17/2026,CUST100797,ORD200797,Harshita,harshita797@gmail.com,9174530000,Patna,Face Mask,North,Bihar,4,Nykaa Cosmetics,Skincare,P100797,150368.88,4886.9,473,1367.54,21.6
9/18/2026,CUST100798,ORD200798,Akshay,akshay798@gmail.com,9180810000,Coimbatore,Face Cream,West,Tamil Nadu,5,Huda Beauty,Accessories,P100798,194217.12,6438.54,481,3606.26,29.74
9/19/2026,CUST100799,ORD200799,Arjun,arjun799@gmail.com,9180530000,Jaipur,Hair Oil,West,Rajasthan,2,L'Oreal,Wellness,P100799,73873.17,12757.85,258,3635.72,17.43
9/20/2026,CUST100800,ORD200800,Arjun,arjun800@gmail.com,9197100000,Ahmedabad,Face Mask,West,Gujarat,3,Maybelline,Beauty,P100800,122583.76,12111.05,275,1483.75,16.34
9/21/2026,CUST100801,ORD200801,Akshay,akshay801@gmail.com,9174750000,Jaipur,Shaving Cream,South,Rajasthan,5,Minimalist,Beauty,P100801,182076.01,2736.63,238,4193,37.83
9/22/2026,CUST100802,ORD200802,Aditya,aditya802@gmail.com,9187160000,Indore,Perfume,East,Madhya Pradesh,4,Nykaa Cosmetics,Accessories,P100802,158386.9,6223.51,20,1652.54,22.7
9/23/2026,CUST100803,ORD200803,Sneha,sneha803@gmail.com,9166750000,Coimbatore,Face Wash,West,Tamil Nadu,1,The Body Shop,Accessories,P100803,113112.41,34263.59,490,3652.96,10.61
9/24/2026,CUST100804,ORD200804,Sneha,sneha804@gmail.com,9177110000,Nagpur,Hair Oil,North,Maharashtra,4,L'Oreal,Wellness,P100804,16166.52,23602.89,233,692.9,10.1
9/25/2026,CUST100805,ORD200805,Rahul,rahul805@gmail.com,9170020000,Ahmedabad,Lip Balm,West,Gujarat,3,Lakme,Haircare,P100805,130891.96,13757.09,490,926.64,42.96
9/26/2026,CUST100806,ORD200806,Aditya,aditya806@gmail.com,9168080000,Patna,Hair Oil,West,Bihar,5,The Body Shop,Wellness,P100806,105784.56,21106.47,221,1647.4,33.89
9/27/2026,CUST100807,ORD200807,Rahul,rahul807@gmail.com,9182810000,Bangalore,Deodorant,North,Karnataka,3,Huda Beauty,Skincare,P100807,37651.91,10526.4,326,3009.98,27.3
9/28/2026,CUST100808,ORD200808,Amit,amit808@gmail.com,9167660000,Indore,Hair Oil,North,Madhya Pradesh,5,MAC,Haircare,P100808,176568.37,23395.31,17,3263.01,20.05
9/29/2026,CUST100809,ORD200809,Ananya,ananya809@gmail.com,9195860000,Delhi,Aftershave,West,Delhi,4,Minimalist,Fashion,P100809,69306.47,3077.77,380,2042.15,21.54
9/30/2026,CUST100810,ORD200810,Kavya,kavya810@gmail.com,9185400000,Chennai,Moisturizer,East,Tamil Nadu,3,Lakme,Wellness,P100810,78108.5,36115.76,89,481.41,2.87
1/10/2026,CUST100811,ORD200811,Vivaan,vivaan811@gmail.com,9169250000,Kolkata,Aftershave,North,West Bengal,5,Nykaa Cosmetics,Accessories,P100811,134807.91,9693.82,486,1930.81,22.75
2/10/2026,CUST100812,ORD200812,Shreya,shreya812@gmail.com,9177150000,Pune,Conditioner,North,Maharashtra,4,Minimalist,Haircare,P100812,98270.95,32781.11,196,3474.96,39.77
3/10/2026,CUST100813,ORD200813,Akshay,akshay813@gmail.com,9190540000,Mumbai,Moisturizer,South,Maharashtra,4,Nykaa Cosmetics,Wellness,P100813,18766.93,26433.95,350,3387.88,19.4
4/10/2026,CUST100814,ORD200814,Akshay,akshay814@gmail.com,9181690000,Mumbai,Sunscreen,West,Maharashtra,5,Lakme,Beauty,P100814,78100.88,20967.98,84,884.96,19.18
5/10/2026,CUST100815,ORD200815,Akshay,akshay815@gmail.com,9199140000,Chandigarh,Face Cream,South,Punjab,4,Nykaa Cosmetics,Fashion,P100815,19798.76,37198.88,387,138.14,0.79
6/10/2026,CUST100816,ORD200816,Sanya,sanya816@gmail.com,9189150000,Mumbai,Toner,South,Maharashtra,5,The Body Shop,Skincare,P100816,38959.33,6356.85,87,3789.61,22.89
7/10/2026,CUST100817,ORD200817,Amit,amit817@gmail.com,9198340000,Coimbatore,Hand Sanitizer,East,Tamil Nadu,5,L'Oreal,Beauty,P100817,2427.71,4859.17,307,621.2,1.27
8/10/2026,CUST100818,ORD200818,Kavya,kavya818@gmail.com,9195490000,Indore,Face Cream,West,Madhya Pradesh,5,Nykaa Cosmetics,Beauty,P100818,37081.3,12942.22,338,503.51,28.52
9/10/2026,CUST100819,ORD200819,Sanya,sanya819@gmail.com,9166330000,Nagpur,Toothpaste,West,Maharashtra,2,Huda Beauty,Fashion,P100819,66759.02,33225.83,154,113.24,25.34
10/10/2026,CUST100820,ORD200820,Sanya,sanya820@gmail.com,9162430000,Ahmedabad,Lip Balm,South,Gujarat,4,L'Oreal,Skincare,P100820,108105.47,1504.54,440,2219.75,42
11/10/2026,CUST100821,ORD200821,Harshita,harshita821@gmail.com,9171300000,Mumbai,Body Lotion,North,Maharashtra,5,The Body Shop,Accessories,P100821,183936.17,9652.29,228,2565.99,29.09
12/10/2026,CUST100822,ORD200822,Priya,priya822@gmail.com,9165620000,Lucknow,Hair Oil,North,Uttar Pradesh,5,Minimalist,Haircare,P100822,108525.05,17045.62,448,3224.55,16.17
10/13/2026,CUST100823,ORD200823,Ananya,ananya823@gmail.com,9182300000,Patna,Deodorant,West,Bihar,4,Maybelline,Skincare,P100823,141415.1,28546.35,264,1550.71,25.81
10/14/2026,CUST100824,ORD200824,Sneha,sneha824@gmail.com,9188710000,Delhi,Aftershave,East,Delhi,4,Minimalist,Wellness,P100824,72177.74,12042.59,465,3581.08,34.99
10/15/2026,CUST100825,ORD200825,Aarav,aarav825@gmail.com,9186580000,Hyderabad,Toothpaste,East,Telangana,1,Nykaa Cosmetics,Beauty,P100825,150574.53,17979.69,223,929.73,4.7
10/16/2026,CUST100826,ORD200826,Shreya,shreya826@gmail.com,9191190000,Chennai,Conditioner,West,Tamil Nadu,2,Nykaa Cosmetics,Wellness,P100826,124473.28,13540.33,421,4176.75,31.05
10/17/2026,CUST100827,ORD200827,Shreya,shreya827@gmail.com,9195390000,Bangalore,Face Wash,North,Karnataka,3,Huda Beauty,Accessories,P100827,92499.01,3773.2,493,2902.06,45.83
10/18/2026,CUST100828,ORD200828,Ananya,ananya828@gmail.com,9195570000,Chennai,Face Wash,East,Tamil Nadu,5,The Body Shop,Wellness,P100828,39559.99,29573.17,121,2961.06,14.96
10/19/2026,CUST100829,ORD200829,Rahul,rahul829@gmail.com,9165280000,Nagpur,Sunscreen,West,Maharashtra,5,Huda Beauty,Skincare,P100829,61404.64,18509.04,481,1127.9,31.33
10/20/2026,CUST100830,ORD200830,Ananya,ananya830@gmail.com,9164670000,Hyderabad,Face Wash,West,Telangana,2,MAC,Wellness,P100830,124568.27,32519.23,411,463.13,41.07
10/21/2026,CUST100831,ORD200831,Amit,amit831@gmail.com,9165150000,Chennai,Aftershave,North,Tamil Nadu,5,The Body Shop,Accessories,P100831,85785.21,27818.25,173,2377.15,25.59
10/22/2026,CUST100832,ORD200832,Kavya,kavya832@gmail.com,9183290000,Jaipur,Hand Sanitizer,South,Rajasthan,4,Lakme,Accessories,P100832,177987.92,2406.83,4,3116.5,35.9
10/23/2026,CUST100833,ORD200833,Sanya,sanya833@gmail.com,9194560000,Pune,Hair Oil,North,Maharashtra,3,Lakme,Accessories,P100833,47733.21,20053.03,342,565.73,15.55
